row_id,task_id,condition,model,run_dir,spec_path,workspace_path,score_path,deterministic_grader_pass,deterministic_partial,haiku45_verdict,g3flash_verdict,gpt54mini_verdict,human_rater_id,human_verdict,human_reason,time_spent_sec
R0244,LH2_budgeted_workflow,oracle,lb100_gpt-5.4-nano_oraclefull_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH2_budgeted_workflow/20260416_154254_e7981596,/u/ybkim95/TeamBench/tasks/LH2_budgeted_workflow/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH2_budgeted_workflow/20260416_154254_e7981596/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH2_budgeted_workflow/20260416_154254_e7981596/reports/score.json,False,0.2,FAIL,FAIL,FAIL,,,,
R0245,CROSS6_grpc_rest_bridge,team_no_verify,lb100_qwen3-4b_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS6_grpc_rest_bridge/20260416_042940_e9c8061e,/u/ybkim95/TeamBench/tasks/CROSS6_grpc_rest_bridge/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS6_grpc_rest_bridge/20260416_042940_e9c8061e/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS6_grpc_rest_bridge/20260416_042940_e9c8061e/reports/score.json,False,0.1,FAIL,FAIL,FAIL,,,,
R0246,RDS16_retail_phacking,full,gpt-5-nano,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/RDS16_retail_phacking/20260415_054409_f359984e,/u/ybkim95/TeamBench/tasks/RDS16_retail_phacking/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/RDS16_retail_phacking/20260415_054409_f359984e/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/RDS16_retail_phacking/20260415_054409_f359984e/reports/score.json,False,0.0,FAIL,PASS,FAIL,,,,
R0247,INC3_memory_leak,team_no_verify,lb100_qwen3-14b_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC3_memory_leak/20260423_121925_f7dc19fd,/u/ybkim95/TeamBench/tasks/INC3_memory_leak/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC3_memory_leak/20260423_121925_f7dc19fd/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC3_memory_leak/20260423_121925_f7dc19fd/reports/score.json,False,0.92,FAIL,FAIL,FAIL,,,,
R0248,P3_access_control,full,lb100_gemini31lite_oraclefull_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/P3_access_control/20260415_163503_127eaa53,/u/ybkim95/TeamBench/tasks/P3_access_control/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/P3_access_control/20260415_163503_127eaa53/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/P3_access_control/20260415_163503_127eaa53/reports/score.json,False,0.91,FAIL,FAIL,FAIL,,,,
R0249,TRAP5_security_theater,team_no_plan,gemini-3.1-flash-lite-preview,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP5_security_theater/20260420_133617_4563d8a6,/u/ybkim95/TeamBench/tasks/TRAP5_security_theater/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP5_security_theater/20260420_133617_4563d8a6/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP5_security_theater/20260420_133617_4563d8a6/reports/score.json,False,0.57,FAIL,FAIL,FAIL,,,,
R0250,LH4_staged_deploy,oracle,openrouter:qwen/qwen3-8b,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH4_staged_deploy/20260422_135441_2cbd984d,/u/ybkim95/TeamBench/tasks/LH4_staged_deploy/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH4_staged_deploy/20260422_135441_2cbd984d/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH4_staged_deploy/20260422_135441_2cbd984d/reports/score.json,False,0,FAIL,FAIL,FAIL,,,,
R0251,P4_data_retention,team_no_plan,gemini-3.1-pro-preview,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/P4_data_retention/20260414_142202_d61237bf,/u/ybkim95/TeamBench/tasks/P4_data_retention/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/P4_data_retention/20260414_142202_d61237bf/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/P4_data_retention/20260414_142202_d61237bf/reports/score.json,False,0.57,FAIL,FAIL,FAIL,,,,
R0252,JS2_xss_sanitize,team_no_plan,gpt-5.4,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/JS2_xss_sanitize/20260422_035303_bcf7846f,/u/ybkim95/TeamBench/tasks/JS2_xss_sanitize/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/JS2_xss_sanitize/20260422_035303_bcf7846f/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/JS2_xss_sanitize/20260422_035303_bcf7846f/reports/score.json,False,0.89,FAIL,FAIL,FAIL,,,,
R0253,INFRA2_cicd_repair,team_no_plan,gemini-3.1-flash-lite-preview,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INFRA2_cicd_repair/20260422_040943_9b07df12,/u/ybkim95/TeamBench/tasks/INFRA2_cicd_repair/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INFRA2_cicd_repair/20260422_040943_9b07df12/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INFRA2_cicd_repair/20260422_040943_9b07df12/reports/score.json,False,0.9,FAIL,FAIL,FAIL,,,,
R0254,INC6_deadlock,restricted,claude-haiku-4-5-20251001,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC6_deadlock/20260420_000926_0e353cfc,/u/ybkim95/TeamBench/tasks/INC6_deadlock/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC6_deadlock/20260420_000926_0e353cfc/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC6_deadlock/20260420_000926_0e353cfc/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0255,LH4_staged_deploy,full,openrouter:qwen/qwen3-14b,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH4_staged_deploy/20260427_054656_320cdb70,/u/ybkim95/TeamBench/tasks/LH4_staged_deploy/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH4_staged_deploy/20260427_054656_320cdb70/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/LH4_staged_deploy/20260427_054656_320cdb70/reports/score.json,False,0.14,FAIL,FAIL,FAIL,,,,
R0256,SPEC2_api_design,team_no_verify,lb100_g31lite_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260423_174725_7852653c,/u/ybkim95/TeamBench/tasks/SPEC2_api_design/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260423_174725_7852653c/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260423_174725_7852653c/reports/score.json,False,0.17,FAIL,FAIL,FAIL,,,,
R0257,TRAP3_metric_mirage,full,claude-sonnet-4-6,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP3_metric_mirage/20260417_131317_c6e7d8f7,/u/ybkim95/TeamBench/tasks/TRAP3_metric_mirage/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP3_metric_mirage/20260417_131317_c6e7d8f7/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP3_metric_mirage/20260417_131317_c6e7d8f7/reports/score.json,False,0.6,FAIL,FAIL,FAIL,,,,
R0258,INT1_pipeline_repair,team_no_plan,openrouter:qwen/qwen3-32b,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INT1_pipeline_repair/20260425_181040_5da08a0d,/u/ybkim95/TeamBench/tasks/INT1_pipeline_repair/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INT1_pipeline_repair/20260425_181040_5da08a0d/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INT1_pipeline_repair/20260425_181040_5da08a0d/reports/score.json,False,0.42,FAIL,FAIL,FAIL,,,,
R0259,NEG1_tradeoff_config,full,lb100_qwen3-14b-or_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/NEG1_tradeoff_config/20260427_074500_be7abe41,/u/ybkim95/TeamBench/tasks/NEG1_tradeoff_config/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/NEG1_tradeoff_config/20260427_074500_be7abe41/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/NEG1_tradeoff_config/20260427_074500_be7abe41/reports/score.json,False,0.2,FAIL,FAIL,FAIL,,,,
R0260,CRYPTO5_tls_config,restricted,lb100_opus47_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CRYPTO5_tls_config/20260424_183016_feb9ca55,/u/ybkim95/TeamBench/tasks/CRYPTO5_tls_config/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CRYPTO5_tls_config/20260424_183016_feb9ca55/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CRYPTO5_tls_config/20260424_183016_feb9ca55/reports/score.json,False,0.9,FAIL,FAIL,FAIL,,,,
R0261,CR6_review_checklist,team_no_plan,lb100_g3flash_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR6_review_checklist/20260419_104956_92952c42,/u/ybkim95/TeamBench/tasks/CR6_review_checklist/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR6_review_checklist/20260419_104956_92952c42/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR6_review_checklist/20260419_104956_92952c42/reports/score.json,False,0.82,FAIL,FAIL,FAIL,,,,
R0262,IR2_misinformation_trap,full,lb100_gpt5mini_5cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/IR2_misinformation_trap/20260421_134520_09e6f420,/u/ybkim95/TeamBench/tasks/IR2_misinformation_trap/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/IR2_misinformation_trap/20260421_134520_09e6f420/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/IR2_misinformation_trap/20260421_134520_09e6f420/reports/score.json,True,1.0,PASS,PASS,FAIL,,,,
R0263,SPEC2_api_design,team_no_plan,lb100_qwen3-32b-or_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260426_210424_c8856482,/u/ybkim95/TeamBench/tasks/SPEC2_api_design/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260426_210424_c8856482/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260426_210424_c8856482/reports/score.json,False,0.08,FAIL,FAIL,FAIL,,,,
R0264,SEC8_dependency_audit,full,lb100_haiku45_oraclefull_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SEC8_dependency_audit/20260420_005932_5919cd75,/u/ybkim95/TeamBench/tasks/SEC8_dependency_audit/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SEC8_dependency_audit/20260420_005932_5919cd75/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SEC8_dependency_audit/20260420_005932_5919cd75/reports/score.json,False,0.67,FAIL,FAIL,FAIL,,,,
R0265,NEG1_tradeoff_config,team_no_verify,lb100_qwen3-4b_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/NEG1_tradeoff_config/20260416_051700_815e4540,/u/ybkim95/TeamBench/tasks/NEG1_tradeoff_config/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/NEG1_tradeoff_config/20260416_051700_815e4540/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/NEG1_tradeoff_config/20260416_051700_815e4540/reports/score.json,False,0.4,FAIL,FAIL,FAIL,,,,
R0266,SPEC2_api_design,restricted,gemini-3.1-pro-preview,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260422_043559_c991464e,/u/ybkim95/TeamBench/tasks/SPEC2_api_design/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260422_043559_c991464e/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC2_api_design/20260422_043559_c991464e/reports/score.json,False,0.75,FAIL,FAIL,FAIL,,,,
R0267,GH139_marshmallow_2894,oracle,gemini-3.1-pro-preview,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH139_marshmallow_2894/20260412_051606_fab353df,/u/ybkim95/TeamBench/tasks/GH139_marshmallow_2894/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH139_marshmallow_2894/20260412_051606_fab353df/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH139_marshmallow_2894/20260412_051606_fab353df/reports/score.json,False,0.56,FAIL,FAIL,FAIL,,,,
R0268,MULTI2_microservice_debug,full,vllm:google/gemma-4-31B-it@http://localhost:8006/v1,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/MULTI2_microservice_debug/20260421_145906_996bb6fd,/u/ybkim95/TeamBench/tasks/MULTI2_microservice_debug/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/MULTI2_microservice_debug/20260421_145906_996bb6fd/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/MULTI2_microservice_debug/20260421_145906_996bb6fd/reports/score.json,False,0.9,FAIL,FAIL,FAIL,,,,
R0269,INT1_pipeline_repair,full,lb100_gemini31lite_oraclefull_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INT1_pipeline_repair/20260414_234928_92199e99,/u/ybkim95/TeamBench/tasks/INT1_pipeline_repair/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INT1_pipeline_repair/20260414_234928_92199e99/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INT1_pipeline_repair/20260414_234928_92199e99/reports/score.json,False,0.83,FAIL,FAIL,FAIL,,,,
R0270,TRAP3_metric_mirage,restricted,lb100_gpt-oss-20b_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP3_metric_mirage/20260421_034353_43c6d75f,/u/ybkim95/TeamBench/tasks/TRAP3_metric_mirage/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP3_metric_mirage/20260421_034353_43c6d75f/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP3_metric_mirage/20260421_034353_43c6d75f/reports/score.json,False,0.4,FAIL,FAIL,FAIL,,,,
R0271,P4_data_retention,oracle,lb100_gpt-oss-20b_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/P4_data_retention/20260420_135959_93970d3d,/u/ybkim95/TeamBench/tasks/P4_data_retention/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/P4_data_retention/20260420_135959_93970d3d/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/P4_data_retention/20260420_135959_93970d3d/reports/score.json,False,0.57,FAIL,FAIL,FAIL,,,,
R0272,TRAP6_deprecated_api,restricted,lb100_haiku45_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP6_deprecated_api/20260419_233446_9853a058,/u/ybkim95/TeamBench/tasks/TRAP6_deprecated_api/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP6_deprecated_api/20260419_233446_9853a058/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP6_deprecated_api/20260419_233446_9853a058/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0273,D6_data_reconcile,team_no_verify,gemini-3-flash-preview,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D6_data_reconcile/20260423_145147_c40178b3,/u/ybkim95/TeamBench/tasks/D6_data_reconcile/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D6_data_reconcile/20260423_145147_c40178b3/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/D6_data_reconcile/20260423_145147_c40178b3/reports/score.json,False,0.89,FAIL,FAIL,FAIL,,,,
R0274,INC10_rollback_plan,oracle,openrouter:qwen/qwen3-8b,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC10_rollback_plan/20260422_113025_0b0648d5,/u/ybkim95/TeamBench/tasks/INC10_rollback_plan/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC10_rollback_plan/20260422_113025_0b0648d5/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/INC10_rollback_plan/20260422_113025_0b0648d5/reports/score.json,False,0,FAIL,FAIL,FAIL,,,,
R0275,TEST2_regression,restricted,lb100_gpt5nano_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TEST2_regression/20260420_055759_358deaa7,/u/ybkim95/TeamBench/tasks/TEST2_regression/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TEST2_regression/20260420_055759_358deaa7/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TEST2_regression/20260420_055759_358deaa7/reports/score.json,True,1.0,PASS,PASS,PASS,,,,
R0276,GH139_marshmallow_2894,team_no_verify,openrouter:qwen/qwen3-8b,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH139_marshmallow_2894/20260425_040225_73ec24c1,/u/ybkim95/TeamBench/tasks/GH139_marshmallow_2894/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH139_marshmallow_2894/20260425_040225_73ec24c1/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/GH139_marshmallow_2894/20260425_040225_73ec24c1/reports/score.json,False,0.33,FAIL,FAIL,FAIL,,,,
R0277,TEST4_property,team_no_verify,lb100_gemini-3.1-pro-preview_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TEST4_property/20260414_014639_6b8b002d,/u/ybkim95/TeamBench/tasks/TEST4_property/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TEST4_property/20260414_014639_6b8b002d/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TEST4_property/20260414_014639_6b8b002d/reports/score.json,False,0.71,FAIL,FAIL,FAIL,,,,
R0278,PIPE3_msg_queue,full,gemini-3-flash-preview,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/PIPE3_msg_queue/20260414_135425_3e91c559,/u/ybkim95/TeamBench/tasks/PIPE3_msg_queue/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/PIPE3_msg_queue/20260414_135425_3e91c559/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/PIPE3_msg_queue/20260414_135425_3e91c559/reports/score.json,False,0.62,FAIL,FAIL,FAIL,,,,
R0279,JS2_xss_sanitize,oracle,lb100_gpt-oss-20b_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/JS2_xss_sanitize/20260420_101720_bcfd6a83,/u/ybkim95/TeamBench/tasks/JS2_xss_sanitize/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/JS2_xss_sanitize/20260420_101720_bcfd6a83/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/JS2_xss_sanitize/20260420_101720_bcfd6a83/reports/score.json,False,0.83,FAIL,FAIL,FAIL,,,,
R0280,CR1_review_respond,team_no_verify,gpt-5.4,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR1_review_respond/20260422_211257_a9926448,/u/ybkim95/TeamBench/tasks/CR1_review_respond/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR1_review_respond/20260422_211257_a9926448/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CR1_review_respond/20260422_211257_a9926448/reports/score.json,False,0.0,FAIL,FAIL,FAIL,,,,
R0281,CROSS1_api_contract,team_no_plan,lb100_g31lite_3cond_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS1_api_contract/20260419_035302_f2c0e6b1,/u/ybkim95/TeamBench/tasks/CROSS1_api_contract/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS1_api_contract/20260419_035302_f2c0e6b1/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/CROSS1_api_contract/20260419_035302_f2c0e6b1/reports/score.json,False,0.2,FAIL,FAIL,FAIL,,,,
R0282,SPEC5_config_system,team_no_verify,openrouter:qwen/qwen3-8b,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC5_config_system/20260425_074214_5f1c9339,/u/ybkim95/TeamBench/tasks/SPEC5_config_system/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC5_config_system/20260425_074214_5f1c9339/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/SPEC5_config_system/20260425_074214_5f1c9339/reports/score.json,False,0.05,FAIL,FAIL,FAIL,,,,
R0283,TRAP5_security_theater,full,lb100_gpt-5.4-nano_oraclefull_seed0.json.checkpoint.jsonl,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP5_security_theater/20260416_225937_251ba9f2,/u/ybkim95/TeamBench/tasks/TRAP5_security_theater/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP5_security_theater/20260416_225937_251ba9f2/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/TRAP5_security_theater/20260416_225937_251ba9f2/reports/score.json,True,0.86,PASS,PASS,PASS,,,,
R0284,MULTI5_deploy_pipeline,full,gpt-5.4,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/MULTI5_deploy_pipeline/20260414_031322_4e22a443,/u/ybkim95/TeamBench/tasks/MULTI5_deploy_pipeline/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/MULTI5_deploy_pipeline/20260414_031322_4e22a443/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/MULTI5_deploy_pipeline/20260414_031322_4e22a443/reports/score.json,False,0.8,FAIL,FAIL,FAIL,,,,
R0285,P2_spec_arbitration,team_no_verify,openrouter:qwen/qwen3-32b,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/P2_spec_arbitration/20260425_080605_209e541f,/u/ybkim95/TeamBench/tasks/P2_spec_arbitration/spec.md,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/P2_spec_arbitration/20260425_080605_209e541f/workspace,/u/ybkim95/TeamBench/shared/ablation_results/ablation_runs/P2_spec_arbitration/20260425_080605_209e541f/reports/score.json,False,0.5,FAIL,FAIL,FAIL,,,,
